identity,perc_skipped,Hcountry_code,apporder,apsa_order,favorder,hopkins_order,ideoorder,more,partyorder,points,polarization_order,posneg,rand_fact10,rand_fact12,rand_fact13,rand_fact14,rand_fact19,rand_fact4,rand_fact5,rand_fact6,rand_fact7,rand_fact8,rand_fact9,reverse,tate_order,type,invalidrank,r1,r2,r3,r4,r5,r6,follow_up,immigrant,birthyr,age,age4,respondent_status,consent,gender3,gender3_other,race,race4,hispanic,educ,educ4,pid3,pid3_t,pid7,pid7others,TernovskyScreener2_1,TernovskyScreener2_2,TernovskyScreener2_3,TernovskyScreener2_4,TernovskyScreener2_5,rand_1_ranking,no_context_3,no_context_3_1,no_context_3_2,no_context_3_3,no_context_4,no_context_4_1,no_context_4_2,no_context_4_3,no_context_4_4,tate_order_q,anc_tate_1993,anc_tate_1993_1,anc_tate_1993_2,anc_tate_1993_3,app_tate_1993,app_tate_1993_1,app_tate_1993_2,app_tate_1993_3,berinskyscreener_1,berinskyscreener_2,berinskyscreener_3,berinskyscreener_4,berinskyscreener_5,berinskyscreener_6,berinskyscreener_7,berinskyscreener_8,berinskyscreener_9,berinskyscreener_10,berinskyscreener_11,berinskyscreener_12,berinskyscreener_13,berinskyscreener_14,berinskyscreener_15,berinskyscreener_16,berinskyscreener_17,berinskyscreener_18,hopkins_order_q,identityhopkins,identityhopkins_1,identityhopkins_2,identityhopkins_3,identityhopkins_4,app_identity,app_identity_1,app_identity_2,app_identity_3,app_identity_4,rand_2_ranking,alpha,alpha_1,alpha_2,alpha_3,alpha_4,exact,exact_1,exact_2,exact_3,exact_4,hobbies_1,hobbies_2,hobbies_3,hobbies_4,hobbies_5,hobbies_6,hobbies_7,hobbies_8,hobbies_t,socialize,polarization_order_q,holidays,holidays_1,holidays_2,holidays_3,holidays_4,holidays_5,appaffectivepolar,appaffectivepolar_1,appaffectivepolar_2,appaffectivepolar_3,appaffectivepolar_4,appaffectivepolar_5,apsa_order_q,esystems,esystems_1,esystems_2,esystems_3,esystems_4,esystems_5,esystems_6,esystems_app,esystems_app_1,esystems_app_2,esystems_app_3,esystems_app_4,esystems_app_5,esystems_app_6,rand_3_ranking,esalphabet,esalphabet_1,esalphabet_2,esalphabet_3,esalphabet_4,esalphabet_5,esalphabet_6,estemporal,estemporal_1,estemporal_2,estemporal_3,estemporal_4,estemporal_5,estemporal_6,inputstate,region,area,rand_4_ranking,rand_5_ranking,app_tate_1993_repeat,app_tate_1993_repeat_1,app_tate_1993_repeat_2,app_tate_1993_repeat_3,app_identity_repeat,app_identity_repeat_1,app_identity_repeat_2,app_identity_repeat_3,app_identity_repeat_4,appaffectivepolar_repeat,appaffectivepolar_repeat_1,appaffectivepolar_repeat_2,appaffectivepolar_repeat_3,appaffectivepolar_repeat_4,appaffectivepolar_repeat_5,esystems_app_repeat,esystems_app_repeat_1,esystems_app_repeat_2,esystems_app_repeat_3,esystems_app_repeat_4,esystems_app_repeat_5,esystems_app_repeat_6,police,reform,gun,abortion,environment,faminc_new,religpew,religpew_t,newsint,ideo7,votereg,votereg2,turnout20post,presvote20post,presvote20post_t,turnout22post,housevote22post,housevote22post_t,freeform
95,50,NA,1,1,1,1,1,1,0,1000,0,0,2860687,326389521,5668650455,72053756242,4.15673E+16,1,31,138,2071,31688,37226,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1954,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
98,50,NA,0,0,1,0,0,0,0,1000,0,1,1407136,143348625,3088147148,6566929187,6.53645E+16,3,50,54,3248,20634,67447,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1938,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
92,67,NA,1,1,0,0,0,1,0,1000,1,0,1081040,459508186,5136766106,29047941537,8.38285E+16,12,68,700,5029,34855,254543,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1987,-9,9,99,9,9,__NA__,99,9,8,1,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,2,9,8,8,__NA__,8,8,__NA__,__NA__
97,67,NA,0,1,0,1,0,1,1,1000,0,1,3200664,270476808,3880609735,29736826271,3.19794E+16,10,26,492,152,20731,64642,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1951,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
100,67,NA,0,0,0,0,0,1,0,1000,1,1,1169533,445175387,5399198631,36595578428,4.88389E+16,5,105,707,248,8481,113081,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1985,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
99,50,NA,0,0,0,1,0,1,1,1000,1,1,906742,424372843,4980268195,21078157366,1.20256E+17,17,76,654,1651,1879,212404,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1937,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,47,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,2,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
102,56,NA,1,0,0,1,1,1,0,1000,0,0,369033,208998344,5988610640,52367569387,2.84923E+16,13,105,267,3425,5184,274130,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1953,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
105,56,NA,1,0,1,1,1,1,0,1000,1,0,2624953,477183776,1948010222,65940222988,1.2007E+17,9,4,217,3642,1482,8846,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1963,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
106,56,NA,1,1,0,1,0,0,0,1000,0,1,2611430,375237247,5181157997,84166652481,1.14724E+17,4,46,458,3338,1772,305865,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1925,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
107,56,NA,0,0,0,1,0,0,1,1000,0,0,539870,76449758,3150350689,6668590798,1.21364E+17,17,91,573,4124,8873,97644,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1955,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
109,50,NA,0,0,0,1,1,1,1,1000,0,0,1312686,286179278,5549521835,814416277,6.74259E+16,15,22,406,245,3486,230141,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1937,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
108,56,NA,0,1,0,0,1,1,1,1000,1,0,177838,54699815,3755135996,659657962,5.93458E+16,1,97,238,3296,12460,46892,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1981,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
110,50,NA,1,1,1,0,0,1,0,1000,1,0,173302,237201183,48067692,12231399859,3.97787E+16,11,38,117,292,14982,71706,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1940,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
111,67,NA,1,0,0,0,0,1,0,1000,0,0,2168986,350056629,2396842932,61449361328,1.19888E+17,17,62,572,441,12156,96818,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1942,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
112,61,NA,1,0,1,0,0,0,1,1000,1,0,1358867,334252646,3482327299,82066948121,8.47385E+16,10,1,201,2452,27541,124745,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1956,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
113,56,NA,1,0,1,0,1,0,0,1000,1,0,75002,462759503,3893726707,28286402166,8.84192E+16,11,43,250,1166,13104,157316,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1947,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
114,56,NA,1,1,0,0,0,1,0,1000,1,0,1073766,62989482,5767172431,39400954263,1.17111E+17,8,1,14,2449,29432,255375,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1956,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
115,56,NA,1,1,0,0,1,1,0,1000,1,1,913001,300896709,1164694424,46707494550,2.29775E+16,10,84,213,2922,13309,138182,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1948,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
116,56,NA,1,0,1,0,1,0,0,1000,0,1,3087860,380286214,763526208,73280336050,4.76878E+16,22,45,326,1352,605,210251,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1982,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,54,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
117,56,NA,0,0,0,0,0,0,1,1000,0,0,1735268,241022818,5233937028,4503651357,8.78165E+16,1,40,228,4105,12613,148593,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1955,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
118,56,NA,1,1,1,0,1,1,0,1000,1,0,1728167,218096651,1494662080,82288058704,8.84342E+15,12,91,601,2558,10352,167235,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1938,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,37,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
119,56,NA,1,1,0,0,0,1,1,1000,0,0,2098972,82726708,5886993747,87079582946,7.36367E+16,12,111,701,2661,32858,243820,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1963,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
122,56,NA,1,0,0,0,0,0,0,1000,0,1,3298291,271794128,10434123,48439317108,9.78565E+14,0,51,567,801,20682,66374,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1954,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
123,56,NA,1,0,0,0,1,1,0,1000,0,0,1567457,215758256,6066822388,86042867325,7.57593E+16,4,81,64,2989,1517,163997,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1940,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
120,56,NA,1,0,1,0,1,0,0,1000,0,0,1256022,177473053,5650301983,54444812229,6.21205E+16,21,66,77,3916,32739,359991,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1983,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,25,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
